transcript_id,SRR13953391,SRR13953392,SRR13953401,SRR13953402
ENST00000468924,0,0,0,0
ENST00000397694,0,0,0,0
ENST00000329319,0,0,0,0
ENST00000339195,0,0,0,0
ENST00000397692,0,0,0,0
ENST00000492864,0,0,0,0
ENST00000397691,0,0,0,0
ENST00000397763,0,0,0,0
ENST00000300527,0,0,0,0
ENST00000436769,0,0,0,0
ENST00000409416,0,0,0,0
ENST00000460886,0,0,0,0
ENST00000485591,0,0,0,0
ENST00000413758,0,0,0,0
ENST00000397683,0,0,0,0
ENST00000417060,0,0,0,0
ENST00000291691,0,0,0,0
ENST00000397682,0,0,0,0
ENST00000397679,0,0,0,0
ENST00000397680,0,0,0,0
ENST00000472607,0,0,0,0
ENST00000445935,0,0,0,0
ENST00000475776,0,0,0,0
ENST00000491666,28,34,24,33
ENST00000651436,0,0,0,0
ENST00000400274,0,0,0,0
ENST00000457905,0,0,0,0
ENST00000466639,0,0,0,0
ENST00000435722,0,0,0,0
ENST00000442434,0,0,0,0
ENST00000473752,0,0,0,0
ENST00000494435,0,0,0,0
ENST00000365369,0,0,0,0
ENST00000480553,0,0,0,0
ENST00000472364,0,0,0,0
ENST00000478105,0,0,0,0
ENST00000479654,0,0,0,0
ENST00000417564,48,41,406,53
ENST00000481883,333,237,44,218
ENST00000690385,2,1,2,1
ENST00000427757,1,1,4,2
ENST00000291700,0,0,0,0
ENST00000367071,0,0,0,0
ENST00000397648,0,0,0,0
ENST00000466474,0,0,0,0
ENST00000490468,0,0,0,0
ENST00000695525,0,0,0,0
ENST00000359568,0,0,0,0
ENST00000695558,0,0,0,0
ENST00000695526,0,0,0,0
ENST00000703225,0,0,0,0
ENST00000480896,0,0,0,0
ENST00000652508,0,0,0,0
ENST00000483844,0,0,0,0
ENST00000695527,0,0,0,0
ENST00000695528,0,0,0,0
ENST00000695529,0,0,0,0
ENST00000450007,0,0,0,0
ENST00000418394,0,0,0,0
ENST00000695530,0,0,0,0
ENST00000695531,0,0,0,0
ENST00000695532,0,0,0,0
ENST00000695533,0,0,0,0
ENST00000703226,0,0,0,0
ENST00000695534,0,0,0,0
ENST00000482575,0,0,0,0
ENST00000695536,0,0,0,0
ENST00000695537,0,0,0,0
ENST00000465356,0,0,0,0
ENST00000703224,95,90,144,74
ENST00000695535,2,3,0,2
ENST00000451211,0,0,0,0
ENST00000458387,0,0,0,0
ENST00000397638,0,0,0,0
ENST00000291705,0,0,0,0
ENST00000397637,0,0,0,0
ENST00000334494,0,0,0,0
ENST00000397628,0,0,0,0
ENST00000355680,0,0,0,0
ENST00000440086,0,0,0,0
ENST00000482508,0,0,0,0
ENST00000481861,0,0,0,0
ENST00000455177,0,0,0,0
ENST00000491389,0,0,0,0
ENST00000498151,0,0,0,0
ENST00000486520,0,0,0,0
ENST00000419906,11,2,8,6
ENST00000624081,0,0,0,0
ENST00000623960,0,0,0,0
ENST00000623188,0,0,0,0
ENST00000701545,0,0,0,0
ENST00000623998,0,0,0,0
ENST00000623753,0,0,0,0
ENST00000624261,0,0,0,0
ENST00000624859,0,0,0,0
ENST00000623227,0,0,0,0
ENST00000619252,0,0,0,0
ENST00000623449,0,0,0,0
ENST00000623436,0,0,0,0
ENST00000624627,0,0,0,0
ENST00000624368,0,0,0,0
ENST00000623914,0,0,0,0
ENST00000624516,0,0,0,0
ENST00000624412,0,0,0,0
ENST00000622939,0,0,0,0
ENST00000623050,0,0,0,0
ENST00000624444,0,0,0,0
ENST00000623887,0,0,0,0
ENST00000611026,0,0,0,0
ENST00000610788,0,0,0,0
ENST00000624506,0,0,0,0
ENST00000623587,0,0,0,0
ENST00000623723,0,0,0,0
ENST00000624561,0,0,0,0
ENST00000624872,0,0,0,0
ENST00000613488,0,0,0,0
ENST00000671789,0,0,0,0
ENST00000616522,0,0,0,0
ENST00000621924,0,0,0,0
ENST00000619488,0,0,0,0
ENST00000617746,0,0,0,0
ENST00000624446,0,0,0,0
ENST00000623405,0,0,0,0
ENST00000623575,0,0,0,0
ENST00000623506,0,0,0,0
ENST00000624484,0,0,0,0
ENST00000623377,0,0,0,0
ENST00000615262,0,0,0,0
ENST00000398168,0,0,0,0
ENST00000624266,0,0,0,0
ENST00000623809,0,0,0,0
ENST00000623892,0,0,0,0
ENST00000616627,0,0,0,0
ENST00000623131,0,0,0,0
ENST00000623720,0,0,0,0
ENST00000623165,0,0,0,0
ENST00000624519,0,0,0,0
ENST00000623347,0,0,0,0
ENST00000624728,0,0,0,0
ENST00000623518,0,0,0,0
ENST00000625184,0,0,0,0
ENST00000623095,0,0,0,0
ENST00000622911,0,0,0,0
ENST00000621909,0,0,0,0
ENST00000623394,0,0,0,0
ENST00000624310,0,0,0,0
ENST00000615804,0,0,0,0
ENST00000617336,0,0,0,0
ENST00000623962,0,0,0,0
ENST00000624595,0,0,0,0
ENST00000624042,0,0,0,0
ENST00000617062,0,0,0,0
ENST00000625096,0,0,0,0
ENST00000624791,0,0,0,0
ENST00000624907,0,0,0,0
ENST00000624461,0,0,0,0
ENST00000625115,0,0,0,0
ENST00000610988,0,0,0,0
ENST00000613803,0,0,0,0
ENST00000619005,0,0,0,0
ENST00000623374,0,0,0,0
ENST00000624633,0,0,0,0
ENST00000623190,0,0,0,0
ENST00000623637,0,0,0,0
ENST00000623783,0,0,0,0
ENST00000625005,0,0,0,0
ENST00000623797,0,0,0,0
ENST00000623643,0,0,0,0
ENST00000613894,0,0,0,0
ENST00000624951,0,0,0,0
ENST00000618699,0,0,0,0
ENST00000624806,0,0,0,0
ENST00000651830,0,0,0,0
ENST00000651797,0,0,0,0
ENST00000652328,0,0,0,0
ENST00000651349,0,0,0,0
ENST00000616483,0,0,0,0
ENST00000618423,0,0,0,0
ENST00000652220,0,0,0,0
ENST00000651130,0,0,0,0
ENST00000651001,0,0,0,0
ENST00000651888,0,0,0,0
ENST00000625020,0,0,0,0
ENST00000624852,0,0,0,0
ENST00000625098,0,0,0,0
ENST00000623794,0,0,0,0
ENST00000624813,0,0,0,0
ENST00000651312,0,0,0,0
ENST00000625014,0,0,0,0
ENST00000624263,0,0,0,0
ENST00000624291,0,0,0,0
ENST00000581792,0,0,0,0
ENST00000577708,0,0,0,0
ENST00000623236,0,0,0,0
ENST00000623182,0,0,0,0
ENST00000623201,0,0,0,0
ENST00000623408,0,0,0,0
ENST00000651542,0,0,0,0
ENST00000623554,0,0,0,1
ENST00000623919,0,0,1,0
ENST00000623933,0,0,0,0
ENST00000651050,0,0,0,0
ENST00000623929,0,0,0,0
ENST00000624130,0,0,0,0
ENST00000584271,0,0,0,0
ENST00000516390,0,0,0,0
ENST00000624226,0,0,0,0
ENST00000623559,0,0,0,0
ENST00000623370,0,0,0,0
ENST00000623954,0,0,0,0
ENST00000619242,0,0,0,0
ENST00000612331,0,0,0,0
ENST00000611755,0,0,0,0
ENST00000622028,0,0,0,0
ENST00000424255,0,0,0,0
ENST00000624445,0,0,0,0
ENST00000451052,0,0,0,0
ENST00000580304,0,0,0,0
ENST00000424290,0,0,0,0
ENST00000407739,0,0,0,0
ENST00000406538,0,0,0,0
ENST00000299443,0,0,0,0
ENST00000620442,0,0,0,0
ENST00000384745,0,0,0,0
ENST00000581787,0,0,0,0
ENST00000613704,0,0,0,0
ENST00000435181,0,0,0,0
ENST00000624520,0,0,0,0
ENST00000619798,0,0,0,0
ENST00000621412,0,0,0,0
ENST00000431297,0,0,0,0
ENST00000444356,0,0,0,0
ENST00000453500,0,0,0,0
ENST00000412442,0,0,0,0
ENST00000457709,0,0,0,0
ENST00000613317,0,0,0,0
ENST00000468643,0,0,0,0
ENST00000468788,0,0,0,0
ENST00000495055,0,0,0,0
ENST00000461088,0,0,0,0
ENST00000400577,0,0,0,0
ENST00000475864,0,0,0,0
ENST00000448152,0,0,0,0
ENST00000449746,0,0,0,0
ENST00000673983,0,0,0,0
ENST00000673790,0,0,0,0
ENST00000623768,0,0,0,0
ENST00000454157,0,0,0,0
ENST00000458992,0,0,0,0
ENST00000430064,0,0,0,0
ENST00000433383,0,0,0,0
ENST00000620221,0,0,0,0
ENST00000516653,0,0,0,0
ENST00000339775,0,0,0,0
ENST00000348354,0,0,0,0
ENST00000471860,0,0,0,0
ENST00000496601,0,0,0,0
ENST00000464058,0,0,0,0
ENST00000457956,0,0,0,0
ENST00000690626,0,0,0,0
ENST00000701920,0,1,0,0
ENST00000626994,0,0,0,0
ENST00000630155,0,0,0,0
ENST00000416641,0,0,0,0
ENST00000624164,0,0,0,0
ENST00000447175,0,0,0,0
ENST00000456825,0,0,0,0
ENST00000400128,0,0,0,0
ENST00000400127,0,0,0,0
ENST00000400131,0,0,0,0
ENST00000400135,0,0,0,0
ENST00000432412,0,0,0,0
ENST00000299295,0,0,0,0
ENST00000543733,0,0,0,0
ENST00000338326,0,0,0,0
ENST00000284885,0,0,0,0
ENST00000422787,0,0,0,0
ENST00000474775,0,0,0,0
ENST00000455391,0,0,0,0
ENST00000437492,0,0,0,0
ENST00000671206,0,0,0,0
ENST00000355189,0,0,0,0
ENST00000653218,0,0,0,0
ENST00000656413,0,0,0,0
ENST00000414582,0,0,0,0
ENST00000416002,0,0,0,0
ENST00000580069,0,0,0,0
ENST00000623771,0,0,0,0
ENST00000440372,0,0,0,0
ENST00000449840,0,0,0,0
ENST00000450653,0,0,0,0
ENST00000424219,0,0,0,0
ENST00000433210,0,0,0,0
ENST00000391307,0,0,0,0
ENST00000448908,0,0,0,0
ENST00000603349,0,0,0,0
ENST00000400117,0,0,0,0
ENST00000652251,0,0,0,0
ENST00000443479,0,0,0,0
ENST00000436373,0,0,0,0
ENST00000516042,0,0,0,0
ENST00000517154,0,0,0,0
ENST00000447938,0,0,0,0
ENST00000615444,0,0,0,0
ENST00000448832,0,0,0,2
ENST00000400546,0,0,0,0
ENST00000425058,0,0,0,0
ENST00000486367,0,0,0,0
ENST00000284894,0,0,0,0
ENST00000461281,0,0,0,0
ENST00000484983,0,0,0,0
ENST00000428205,0,0,0,0
ENST00000416182,0,0,0,0
ENST00000419069,0,0,0,0
ENST00000425979,0,0,0,0
ENST00000430060,0,0,0,0
ENST00000452500,0,0,0,0
ENST00000667392,0,0,0,0
ENST00000416327,0,0,0,0
ENST00000420255,0,0,0,0
ENST00000669715,0,0,0,0
ENST00000656955,0,0,0,0
ENST00000667604,0,0,0,0
ENST00000666229,0,0,0,0
ENST00000419467,0,0,0,0
ENST00000657104,0,0,0,0
ENST00000419431,0,0,0,0
ENST00000433524,0,0,0,0
ENST00000454567,0,0,0,0
ENST00000365469,0,0,0,0
ENST00000654607,0,0,0,0
ENST00000667099,0,0,0,0
ENST00000444130,0,0,0,0
ENST00000438328,0,0,0,0
ENST00000421604,0,0,0,0
ENST00000619419,0,0,0,0
ENST00000406845,0,0,0,0
ENST00000445341,0,0,0,0
ENST00000652402,0,0,0,0
ENST00000411146,0,0,0,0
ENST00000362828,0,0,0,0
ENST00000662613,0,0,0,0
ENST00000661152,0,0,0,0
ENST00000441465,0,0,0,0
ENST00000447405,0,0,0,0
ENST00000661367,0,0,0,0
ENST00000654547,0,0,0,0
ENST00000448063,0,0,0,0
ENST00000441009,0,0,0,0
ENST00000659370,0,0,0,0
ENST00000446404,0,0,0,0
ENST00000454182,0,0,0,0
ENST00000441666,0,0,0,0
ENST00000444178,0,0,0,0
ENST00000423389,0,0,0,0
ENST00000424017,0,0,0,0
ENST00000453802,0,0,0,0
ENST00000418942,0,0,0,0
ENST00000410635,0,2,0,0
ENST00000426609,0,0,0,0
ENST00000653079,0,0,0,0
ENST00000664370,0,0,0,0
ENST00000659435,0,0,0,0
ENST00000668944,0,0,0,0
ENST00000439840,0,0,0,0
ENST00000662610,0,0,0,0
ENST00000662734,0,0,0,0
ENST00000332587,0,0,0,0
ENST00000441013,0,0,0,0
ENST00000662287,0,0,0,0
ENST00000671034,0,0,0,0
ENST00000686572,0,0,0,0
ENST00000670098,0,0,0,0
ENST00000665829,0,0,0,0
ENST00000669436,0,0,0,0
ENST00000667265,0,0,0,0
ENST00000662827,0,0,0,0
ENST00000659593,0,0,0,0
ENST00000665160,0,0,0,0
ENST00000652840,0,0,0,0
ENST00000659748,0,0,0,0
ENST00000657301,0,0,0,0
ENST00000668015,0,0,0,0
ENST00000440205,0,0,0,0
ENST00000655536,0,0,0,0
ENST00000658909,0,0,0,0
ENST00000419694,0,0,0,0
ENST00000665316,0,0,0,0
ENST00000456917,0,0,0,0
ENST00000659862,0,0,0,0
ENST00000385060,0,0,0,0
ENST00000701473,0,0,0,0
ENST00000660906,0,0,0,0
ENST00000435878,0,0,0,0
ENST00000406229,0,0,0,0
ENST00000426418,0,0,0,0
ENST00000657236,0,0,0,0
ENST00000668267,0,0,0,0
ENST00000662686,0,0,0,0
ENST00000660773,0,0,0,0
ENST00000411460,0,0,0,0
ENST00000425376,0,0,0,0
ENST00000442550,0,0,0,0
ENST00000433344,0,0,0,0
ENST00000324988,0,0,0,0
ENST00000637157,0,0,0,0
ENST00000320371,0,2,5,2
ENST00000391177,0,0,0,0
ENST00000430001,0,0,0,0
ENST00000565564,0,0,0,0
ENST00000286808,0,0,0,0
ENST00000451410,0,0,0,0
ENST00000399899,0,0,0,0
ENST00000430538,0,0,0,0
ENST00000340345,0,0,0,0
ENST00000416044,0,0,0,0
ENST00000360542,0,0,0,0
ENST00000382835,0,0,0,0
ENST00000334160,0,0,0,0
ENST00000508999,0,0,0,0
ENST00000399889,0,0,0,0
ENST00000581194,0,0,0,0
ENST00000355459,0,0,0,0
ENST00000390690,0,0,0,0
ENST00000334068,0,0,0,0
ENST00000418755,0,0,0,0
ENST00000334067,0,0,0,0
ENST00000390689,0,0,0,0
ENST00000334055,0,0,0,0
ENST00000334063,0,0,0,0
ENST00000334058,0,0,0,0
ENST00000334151,0,0,0,0
ENST00000421795,0,0,0,0
ENST00000445258,0,0,0,0
ENST00000406413,0,0,0,0
ENST00000439851,0,0,0,0
ENST00000334046,0,0,0,0
ENST00000334849,0,0,0,0
ENST00000382830,0,0,0,0
ENST00000391624,0,0,0,0
ENST00000334897,0,0,0,0
ENST00000334680,0,0,0,0
ENST00000329122,0,0,0,0
ENST00000334664,0,0,0,0
ENST00000382828,0,0,0,0
ENST00000330798,0,0,0,0
ENST00000382826,0,0,0,0
ENST00000444335,0,0,0,0
ENST00000454921,0,0,0,0
ENST00000333892,0,0,0,0
ENST00000335093,0,0,0,0
ENST00000424582,0,0,0,0
ENST00000440620,0,0,0,0
ENST00000423658,0,0,0,0
ENST00000329621,0,0,0,0
ENST00000621162,0,0,0,0
ENST00000332378,0,0,0,0
ENST00000382822,0,0,0,0
ENST00000429033,0,0,0,0
ENST00000610276,0,0,0,0
ENST00000270112,0,0,0,0
ENST00000430354,0,0,0,0
ENST00000465574,0,0,0,0
ENST00000439107,0,0,0,0
ENST00000437109,0,0,0,0
ENST00000411605,0,0,0,0
ENST00000414877,0,0,0,0
ENST00000658887,0,0,0,0
ENST00000435600,0,2,3,0
ENST00000411943,0,0,0,0
ENST00000657804,0,0,0,0
ENST00000670527,0,0,0,0
ENST00000421051,0,0,0,0
ENST00000655501,0,0,0,0
ENST00000669414,0,0,0,0
ENST00000450830,0,0,0,0
ENST00000450928,0,0,0,0
ENST00000450895,0,0,0,0
ENST00000430635,0,0,0,0
ENST00000651753,0,0,0,0
ENST00000457157,0,0,0,0
ENST00000691257,0,0,2,1
ENST00000660763,0,0,0,0
ENST00000457669,0,0,0,0
ENST00000390834,0,0,0,0
ENST00000414189,0,0,0,0
ENST00000436845,0,0,0,0
ENST00000663481,0,0,0,0
ENST00000448579,0,0,0,0
ENST00000411989,0,0,0,0
ENST00000429621,0,0,0,0
ENST00000684917,0,0,0,0
ENST00000433952,0,0,0,0
ENST00000655642,0,0,0,0
ENST00000417335,0,0,0,0
ENST00000663162,0,0,0,0
ENST00000652155,0,0,0,0
ENST00000691476,0,0,0,0
ENST00000666868,0,0,0,0
ENST00000419664,0,0,0,0
ENST00000671754,0,0,0,0
ENST00000440714,0,0,0,0
ENST00000467573,0,0,5,0
ENST00000437262,0,0,0,0
ENST00000616808,0,0,0,0
ENST00000444889,0,0,0,0
ENST00000411867,0,0,0,0
ENST00000457325,0,0,0,0
ENST00000419826,0,0,0,0
ENST00000380588,0,0,0,0
ENST00000479378,0,0,0,0
ENST00000459922,0,0,0,0
ENST00000328619,0,0,0,0
ENST00000462224,0,0,0,0
ENST00000468717,0,0,0,0
ENST00000467565,0,0,0,0
ENST00000456507,0,0,0,0
ENST00000665522,0,0,0,0
ENST00000441268,0,0,0,0
ENST00000654244,0,0,0,0
ENST00000435493,0,0,0,0
ENST00000660097,0,0,0,0
ENST00000446910,0,0,0,0
ENST00000582241,0,0,0,0
ENST00000479810,0,0,0,0
ENST00000518236,0,0,0,0
ENST00000357985,0,0,0,0
ENST00000398647,0,0,0,0
ENST00000398652,0,0,0,0
ENST00000398646,0,0,0,0
ENST00000384772,0,0,0,0
ENST00000415820,0,0,0,0
ENST00000418874,0,0,0,0
ENST00000651009,0,0,0,0
ENST00000650670,0,0,0,0
ENST00000413718,0,0,0,0
ENST00000412102,0,0,0,0
ENST00000457881,0,0,0,0
ENST00000586552,0,0,0,0
ENST00000589300,0,0,0,0
ENST00000669036,0,0,0,0
ENST00000667584,0,0,0,0
ENST00000432830,0,0,0,0
ENST00000661908,0,0,0,0
ENST00000669012,0,0,0,0
ENST00000656530,0,0,0,0
ENST00000658211,0,0,0,0
ENST00000657727,0,0,0,0
ENST00000352483,0,1,0,0
ENST00000423276,0,0,0,0
ENST00000332512,0,0,0,0
ENST00000622292,0,0,0,0
ENST00000700893,0,0,0,0
ENST00000701512,0,0,0,0
ENST00000686319,0,0,0,0
ENST00000701256,0,0,0,0
ENST00000515969,0,0,0,0
ENST00000692249,0,0,0,0
ENST00000291526,0,0,0,0
ENST00000463771,0,0,0,0
ENST00000475297,0,0,0,0
ENST00000291527,0,0,0,0
ENST00000419628,0,0,0,0
ENST00000635001,0,0,0,0
ENST00000420273,0,0,0,0
ENST00000431150,0,0,0,0
ENST00000447535,0,0,0,0
ENST00000579137,0,0,0,0
ENST00000428410,0,0,0,0
ENST00000461686,0,0,0,0
ENST00000398158,0,0,0,0
ENST00000398165,0,0,0,0
ENST00000359624,0,0,0,0
ENST00000352178,0,0,0,0
ENST00000451248,0,0,0,0
ENST00000462349,0,0,0,0
ENST00000491776,0,0,0,0
ENST00000458223,0,0,0,0
ENST00000430013,0,0,0,0
ENST00000496485,0,0,0,0
ENST00000486098,0,0,0,0
ENST00000441030,0,0,0,0
ENST00000470912,0,0,0,0
ENST00000465732,0,0,0,0
ENST00000488526,0,0,0,0
ENST00000478709,0,0,0,0
ENST00000668861,0,0,0,0
ENST00000450190,0,0,2,0
ENST00000424933,0,0,0,0
ENST00000433840,0,0,0,0
ENST00000291554,0,0,0,0
ENST00000482775,0,0,0,0
ENST00000398133,0,0,0,0
ENST00000398132,0,0,0,0
ENST00000468016,0,0,0,0
ENST00000450205,0,0,0,0
ENST00000689953,0,0,0,0
ENST00000442815,0,0,0,0
ENST00000435702,0,0,0,0
ENST00000701366,0,0,0,0
ENST00000448049,0,0,0,0
ENST00000342757,0,0,0,0
ENST00000651768,0,0,0,0
ENST00000332440,0,0,0,0
ENST00000426942,0,0,0,0
ENST00000413721,0,0,0,0
ENST00000418516,0,0,0,0
ENST00000451543,0,0,0,0
ENST00000436359,0,0,0,0
ENST00000651216,0,0,0,0
ENST00000427188,0,0,0,0
ENST00000663956,0,0,0,0
ENST00000441283,0,0,0,0
ENST00000660472,0,0,0,0
ENST00000452969,0,0,0,0
ENST00000449877,0,0,0,0
ENST00000516797,0,0,0,0
ENST00000619053,0,0,0,0
ENST00000436357,0,0,0,0
ENST00000628202,0,0,0,0
ENST00000270172,0,0,0,0
ENST00000431166,0,0,0,0
ENST00000442785,0,0,0,0
ENST00000568332,0,0,0,0
ENST00000426578,0,0,0,0
ENST00000443300,0,0,0,0
ENST00000443620,0,0,0,0
ENST00000445440,0,0,0,0
ENST00000617205,0,0,0,0
ENST00000701122,0,0,0,0
ENST00000622854,0,0,0,0
ENST00000449713,0,0,0,0
ENST00000698336,0,0,0,0
ENST00000685999,0,0,0,0
ENST00000692279,0,0,0,0
ENST00000701588,0,0,0,0
ENST00000417820,0,0,0,0
ENST00000686815,0,0,0,0
ENST00000616815,0,0,1,0
ENST00000439088,0,0,0,0
ENST00000434081,0,0,0,0
ENST00000569966,0,0,0,0
ENST00000615826,0,0,0,0
ENST00000652705,0,0,0,0
ENST00000441947,0,0,0,0
ENST00000686985,0,0,0,0
ENST00000445242,0,0,0,0
ENST00000416722,0,0,0,0
ENST00000689879,0,0,0,0
ENST00000429327,0,0,0,0
ENST00000456613,0,0,0,0
ENST00000416468,0,0,0,0
ENST00000617004,0,0,0,0
ENST00000621707,0,0,0,0
ENST00000688872,0,0,0,0
ENST00000429512,0,0,0,0
ENST00000435738,0,0,0,0
ENST00000428242,0,0,0,0
ENST00000454245,0,0,0,0
ENST00000415026,0,0,0,0
ENST00000356396,0,0,0,0
ENST00000491729,0,0,0,0
ENST00000397728,0,0,0,0
ENST00000419093,0,0,0,0
ENST00000457828,0,0,0,0
ENST00000474319,0,0,0,0
ENST00000522411,0,0,0,0
ENST00000484808,0,0,0,0
ENST00000464357,0,0,0,0
ENST00000450351,0,0,0,0
ENST00000418029,0,0,0,0
ENST00000626933,0,0,0,0
ENST00000472272,0,0,0,0
ENST00000689761,0,0,0,0
